1,0,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,0,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,0,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,0,0,1,1,1,-1,1,1,1,1,0,-1,-1,1,0,1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,-1,0,-1,1,1,1,-1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,1,0,0,0,0,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,1,0,-1,0,0,1,1,-1,1,1,-1,-1,1,0,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,1,-1,-1,1,1,-1,0,1,1,-1,1,0,-1,-1,1,-1,0,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,0,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1
2,0,1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,0,-1,-1,1,0,-1,-1,1,1,-1,1,1,0,1,-1,1,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,1,0,-1,0,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,0,1,-1,1,0,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,0,0,1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,0,1,1,0,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,-1,1,1,0,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1
3,0,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,0,0,0,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,1,0,-1,-1,1,1,-1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,-1,-1,1,1,1,1,1,-1,1,0,0,0,0,0,1,-1,1,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,0,-1,0,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,0,1,1,1,0,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,0,-1,-1,1,1,0,-1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0
4,0,1,-1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,-1,1,0,-1,-1,1,1,-1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,-1,0,-1,1,-1,1,0,1,1,0,1,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,-1,-1,0,1,1,1,1,1,0,1,1,-1,1,0,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,1,1,-1,1,1,0,1,0,-1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,0,1,-1,1,0,1,-1,1,-1,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,0,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,0,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,-1,0,-1,-1,1,0,1,1,0,-1,1,1,0,1,0,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,0,0,1,-1,1,1,1,1,0,1,1,1,1,0,1,-1,1,1,1,1,1,0,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,1,-1,0,1,1,-1,-1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1
5,0,0,0,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,1,1,1,1,-1,1,0,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,0,1,0,1,-1,1,0,-1,-1,1,1,-1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0,0,1,1,1,1,0,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,0,0,-1,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,-1,-1,1,1,1,1,1,-1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,-1,0,-1,1,1,-1,1,1,1,-1,-1,0,1,-1,-1,1,1,0,1,-1,1,0,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,0,0,1,-1,1,-1,1,1,1,1,0,-1,1,0,0,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,0,1,0,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,0,1,-1,1,1,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,0,0
6,0,1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,0,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,1,0,-1,-1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,0,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,0,-1,0,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,0,1,-1,1,0,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,0,1,1,1,1,0,1,-1,1,0,1,1,-1,1,1,1,-1,-1,1,1,-1,1,0,-1,-1,1,1,0,-1,-1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,0,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,0,0,0,0,0,0
7,0,1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,0,0,0,1,0,1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,0,-1,-1,1,0,-1,-1,1,1,-1,-1,1,0,1,-1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,-1,1,1,1,1,-1,1,1,0,-1,-1,-1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,0,1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,0,-1,1,-1,1,0,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,0,-1,-1,1,1,0,0,0,0,-1,1,1,-1,1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,0,0,0,0,0,0
8,0,1,-1,1,1,1,1,1,-1,-1,1,1,-1,0,0,1,1,0,1,1,1,1,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,1,0,-1,-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,-1,-1,1,-1,0,-1,-1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,-1,0,1,1,1,1,1,-1,1,0,-1,1,-1,-1,1,1,0,1,-1,1,1,0,-1,-1,-1,1,1,1,1,1,0,0,1,-1,-1,-1,1,1,1,-1,1,1,0,0,1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,0,1,1,-1,1,1,0,-1,0,-1,1,-1,-1,1,0,0,0,0,1,1,-1,-1,1,1,0,1,1,1,0,0,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,-1,0,-1,1,1,1,1,0,-1,1,0,0,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1,1,0,1,1,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,0,0,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0,0,-1,-1,1,1,0,-1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,-1,-1,-1,1,0,1,0,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
9,0,1,-1,1,1,1,1,1,-1,-1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,-1,1,0,1,1,1,0,-1,-1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,-1,-1,1,1,-1,1,-1,1,1,0,-1,-1,-1,1,1,1,1,1,0,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,0,-1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,0,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,1,-1,1,0,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
10,0,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,0,-1,-1,1,0,-1,1,1,1,-1,-1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,0,-1,-1,1,-1,0,-1,1,1,1,-1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,0,1,-1,1,0,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,1,1,1,-1,-1,-1,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,0,0,-1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,0,-1,-1,1,-1,0,1,-1,-1,-1,1,-1,1,0,0,0,1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,0,1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1
